,Method,MAE,F1_Test,Time(s),T0,T1,T2,T3,T4,seed_data,seed_models
241,Dragonnet,0.2995057337599752,0.5178578177584121,117.51673603057861,0.0877511128783226,-0.05664599686861038,0.038223180919885635,0.11789669841527939,0.0805312842130661,8,8
242,CEVAE,0.2902049869912622,0.512124540418874,223.38353872299194,0.04831603169441223,-0.03904292732477188,0.004982717335224152,0.09004458039999008,0.16629558801651,8,8
243,M3E2,0.2106715016680715,0.4062078272604588,96.19751453399658,0.040089402347803116,-0.23184627294540405,-0.03725448250770569,0.15790331363677979,0.3373115062713623,8,8
244,TrueTreat,0.0,0.0,0.0,-0.022801179154954943,-0.2728206833180276,0.4867425772556366,0.3465873830592348,0.5741228935505409,8,8
245,DA,0.26871782752709394,0.28913738019169327,53.04317903518677,0.03944975829280808,-0.07646637345832055,0.042614690997534434,0.1137780424623979,0.1660762300774803,8,9
246,Dragonnet,0.27119997354773256,0.48171988680648303,100.14334034919739,-0.00916027370840311,-0.11306947469711304,0.05973652005195618,0.11890026181936264,0.04620831832289696,8,9
247,CEVAE,0.28566390459043356,0.48605105439171686,222.60103273391724,0.0638221800327301,-0.04953339323401451,0.0050662183202803135,0.08206751942634583,0.20191024243831635,8,9
248,M3E2,0.2177139392736313,0.40365682137834036,94.55215311050415,0.05427864193916321,-0.22633445262908936,-0.00782995205372572,0.1305806189775467,0.3196985423564911,8,9
249,TrueTreat,0.0,0.0,0.0,-0.022801179154954943,-0.2728206833180276,0.4867425772556366,0.3465873830592348,0.5741228935505409,8,9
250,DA,0.27113126527663023,0.30511060259344014,51.9182665348053,0.01646293852805057,-0.06586194065546092,0.05043053625991011,0.06052297137688931,0.18706588019103385,8,10
251,Dragonnet,0.31388263019350743,0.4819265976593562,106.31266641616821,0.06650155037641525,-0.0360310934484005,-0.009119725786149502,0.05481724441051483,0.11843450367450714,8,10
252,CEVAE,0.2558750255343865,0.48450085950930905,200.1617968082428,0.000786522519774735,-0.04937982186675072,-0.014334200881421566,0.07119262218475342,,8,10
253,M3E2,0.21612921598164112,0.38108882521489973,95.49554777145386,-0.04883844405412674,-0.25587618350982666,-0.031866032630205154,0.043880969285964966,0.3577736020088196,8,10
254,TrueTreat,0.0,0.0,0.0,-0.022801179154954943,-0.2728206833180276,0.4867425772556366,0.3465873830592348,0.5741228935505409,8,10
255,DA,0.25407188774533557,0.41501976284584985,51.92716717720032,0.014666387809623387,-0.10991941605837205,0.07192671768077095,0.08605946700087264,0.17947606468132477,8,11
256,Dragonnet,0.28905283367810225,0.4923953545152724,98.52602887153625,0.035326745361089706,-0.05219951272010803,0.059748727828264236,0.0387674942612648,0.14242155849933624,8,11
257,CEVAE,0.27490238069174266,0.4965343364827309,224.6452293395996,-0.014609059318900108,-0.08137418329715729,0.051150694489479065,0.0504496805369854,0.13097919523715973,8,11
258,M3E2,0.20815109399658366,0.3971326164874551,96.73446202278137,-0.073799729347229,-0.2923409044742584,0.022521018981933594,0.0546925887465477,0.3600025475025177,8,11
259,TrueTreat,0.0,0.0,0.0,-0.022801179154954943,-0.2728206833180276,0.4867425772556366,0.3465873830592348,0.5741228935505409,8,11
260,DA,0.24112134939376295,0.35268505079825835,52.38516712188721,0.047871333829618425,-0.12027865748068459,0.08862045633157503,0.12452688075880594,0.211913308628133,8,12
261,Dragonnet,0.26625222122845627,0.4837202785192816,107.89977169036865,0.09120592474937439,-0.11808840930461884,0.10343223810195923,0.1057962030172348,0.1357026845216751,8,12
262,CEVAE,0.23150647748460587,0.4895060813694375,214.50040245056152,0.04934477433562279,-0.0774628147482872,,0.07644971460103989,0.1857384741306305,8,12
263,M3E2,0.19733230249356853,0.3607272727272727,95.84444069862366,0.04760300740599632,-0.34063464403152466,0.008448746055364609,0.1734706461429596,0.37709009647369385,8,12
264,TrueTreat,0.0,0.0,0.0,-0.022801179154954943,-0.2728206833180276,0.4867425772556366,0.3465873830592348,0.5741228935505409,8,12
265,DA,0.2687099849820324,0.3508512213175426,52.42771506309509,0.03421678280805924,-0.0945496702925302,0.047182834772130144,0.09279545101194138,0.15921361815969026,8,13
266,Dragonnet,0.30534343571951067,0.49038734635975273,117.51671290397644,0.06486513465642929,-0.08797825127840042,0.05912495777010918,0.0030401835683733225,0.09107927978038788,8,13
267,CEVAE,0.29093493830030237,0.5042476336966759,222.99919748306274,0.03595365956425667,-0.038234028965234756,-0.003400624031201005,0.08697912842035294,0.16254115104675293,8,13
268,M3E2,0.18587626010728453,0.4085106382978724,95.92081451416016,0.007274031173437834,-0.2586708664894104,0.004820617847144604,0.21029013395309448,0.3071858286857605,8,13
269,TrueTreat,0.0,0.0,0.0,-0.022801179154954943,-0.2728206833180276,0.4867425772556366,0.3465873830592348,0.5741228935505409,8,13
270,DA,0.2591786170325462,0.3353383458646616,52.436973094940186,0.042237134035731684,-0.08747858761077947,0.08103697952358735,0.09730830199115022,0.18359489608587876,8,14
271,Dragonnet,0.28886019258377527,0.4882566461217994,123.92183208465576,0.0687929093837738,-0.027223730459809303,0.08438079059123993,0.08380502462387085,0.1321571171283722,8,14
272,CEVAE,0.2828272713961956,0.48453218981806023,226.9694802761078,0.024255212396383286,-0.06385011970996857,-0.010526242665946484,0.12643715739250183,0.133432537317276,8,14
273,M3E2,0.18780481318560813,0.4419735927727589,96.45013666152954,0.013597932644188404,-0.2237488478422165,0.07965132594108582,0.12767237424850464,0.3465760350227356,8,14
274,TrueTreat,0.0,0.0,0.0,-0.022801179154954943,-0.2728206833180276,0.4867425772556366,0.3465873830592348,0.5741228935505409,8,14
275,DA,0.24383880945399997,0.3449814126394052,52.933181285858154,0.003137234471852984,-0.10249622497089594,0.09518536146410427,0.0913034570058156,0.19803286009943236,8,15
276,Dragonnet,0.2517138408383516,0.49631782347901066,126.19421863555908,-0.04693659394979477,-0.10344104468822479,0.11130568385124207,0.06275413930416107,0.16833887994289398,8,15
277,CEVAE,0.27669614568901635,0.48729173133458775,232.80817556381226,-0.006949048023670912,-0.05309583991765976,0.04047393426299095,0.06538484245538712,0.15369032323360443,8,15
278,M3E2,0.1736051773538974,0.39800995024875624,97.65594553947449,-0.057796183973550797,-0.2532184422016144,0.030002938583493233,0.1495899111032486,0.4144313633441925,8,15
279,TrueTreat,0.0,0.0,0.0,-0.022801179154954943,-0.2728206833180276,0.4867425772556366,0.3465873830592348,0.5741228935505409,8,15
280,DA,0.2432433707524985,0.3455497382198953,52.50261950492859,0.030365524010944882,-0.11078784374712498,0.09589777640922473,0.10525217808577937,0.20528558834471816,8,16
281,Dragonnet,0.2603519458937404,0.49119682790838554,115.68630790710449,0.01620774157345295,-0.08253291994333267,0.10511714220046997,0.10460840910673141,0.1252642571926117,8,16
282,CEVAE,0.16973468123855284,0.4995643185951156,205.7794647216797,0.01417674869298935,-0.08384043723344803,,0.06334151327610016,,8,16
283,M3E2,0.2378172202853647,0.3840579710144928,101.30970025062561,-0.10414443165063858,-0.1393193006515503,-0.005331112537533045,0.12481845915317535,0.3137240409851074,8,16
284,TrueTreat,0.0,0.0,0.0,-0.022801179154954943,-0.2728206833180276,0.4867425772556366,0.3465873830592348,0.5741228935505409,8,16
285,DA,0.24798006363561859,0.36198462613556953,55.250272274017334,0.0057207729893387314,-0.103304607614413,0.09202003425106614,0.11867088280497272,0.15489964647918872,8,17
286,Dragonnet,0.27706054473844743,0.49752066347295837,104.0434582233429,0.0121972830966115,-0.02886318787932396,0.07616667449474335,0.0986831858754158,0.12625622749328613,8,17
287,CEVAE,0.28809118202505085,0.488914843177999,234.55912137031555,0.025469064712524414,-0.05501368269324303,0.043107420206069946,0.08932650089263916,0.10064026713371277,8,17
288,M3E2,0.24213985222188503,0.4101838755304102,95.68514585494995,-0.07413242012262344,-0.19609689712524414,-0.01603236049413681,0.104073166847229,0.23676781356334686,8,17
