,Method,MAE,F1_Test,Time(s),T0,seed_data,seed_models
314,TrueTreat,7.707306711268453,0.0,0.0,-3.8536533556342265,8,6
315,DA,0.12934045529858373,1.7327940791015477,2.6954522132873535,3.7243129003356428,8,7
316,Dragonnet,0.27103678802253217,1.420608943557551,5.872462511062622,3.5826165676116943,8,7
317,CEVAE,5.379707888567434,1.3508167266845703,14.868926525115967,9.23336124420166,8,7
318,M3E2,0.5672251425147197,4.017031192779541,16.04799246788025,3.286428213119507,8,7
319,TrueTreat,7.707306711268453,0.0,0.0,-3.8536533556342265,8,7
320,DA,7.635192528920797,146.52984662890452,2.9928107261657715,2.8308447870880684,9,0
321,Dragonnet,0.08354802639836123,8.905463179370278,7.224437952041626,10.549585342407227,9,0
322,CEVAE,,,4.965912103652954,,9,0
323,M3E2,3.3841314741814728,280.9889221191406,15.99423360824585,7.081905841827393,9,0
324,TrueTreat,20.93207463201773,0.0,0.0,-10.466037316008865,9,0
325,DA,7.038878252914692,250.3037094621267,2.705683946609497,3.4271590630941735,9,1
326,Dragonnet,0.45946459262019346,74.0383279384428,5.877484321594238,10.006572723388672,9,1
327,CEVAE,6.938860373810471,33.75133514404297,14.929703712463379,17.404897689819336,9,1
328,M3E2,3.1320867964470978,452.7600402832031,16.01576018333435,7.333950519561768,9,1
329,TrueTreat,20.93207463201773,0.0,0.0,-10.466037316008865,9,1
330,DA,5.683285173118186,168.6018968867623,2.693901777267456,4.782752142890679,9,2
331,Dragonnet,0.6731219717705841,37.34692989164931,9.846135139465332,9.792915344238281,9,2
332,CEVAE,7.76592679531926,12.407539367675781,14.74025273323059,18.231964111328125,9,2
333,M3E2,1.8490472265923614,451.1087951660156,15.998622179031372,8.616990089416504,9,2
334,TrueTreat,20.93207463201773,0.0,0.0,-10.466037316008865,9,2
335,DA,4.8249409971383095,210.71521854967884,3.0113086700439453,5.641096318870556,9,3
336,Dragonnet,0.03606839688175967,31.906482573888542,6.953038454055786,10.502105712890625,9,3
337,CEVAE,4.388436751679123,15.035063743591309,14.891610860824585,14.854474067687988,9,3
338,M3E2,1.8255753943169708,359.5661926269531,15.97942852973938,8.640461921691895,9,3
339,TrueTreat,20.93207463201773,0.0,0.0,-10.466037316008865,9,3
340,DA,5.754500849985488,181.20984635907698,2.696685552597046,4.711536466023377,9,4
341,Dragonnet,1.0606913992608185,37.764791763397184,10.759563446044922,9.405345916748047,9,4
342,CEVAE,6.109655814484299,13.802435874938965,14.829985618591309,16.575693130493164,9,4
343,M3E2,3.87906364886409,382.3216552734375,16.032098054885864,6.586973667144775,9,4
344,TrueTreat,20.93207463201773,0.0,0.0,-10.466037316008865,9,4
345,DA,5.803389356537246,243.61599315726082,2.679539918899536,4.662647959471619,9,5
346,Dragonnet,0.4344430395806427,89.67964739396577,10.20270562171936,10.031594276428223,9,5
347,CEVAE,10.22716425149089,36.45142364501953,14.841823816299438,0.23887306451797485,9,5
348,M3E2,2.1928821036065216,356.7769775390625,15.933561563491821,8.273155212402344,9,5
349,TrueTreat,20.93207463201773,0.0,0.0,-10.466037316008865,9,5
350,DA,5.596362069377562,119.73688700742304,2.9576852321624756,4.869675246631303,9,6
351,Dragonnet,1.3689113089287872,50.22368926438285,6.714221715927124,9.097126007080078,9,6
352,CEVAE,5.740765052155197,10.735490798950195,14.840978622436523,16.206802368164062,9,6
353,M3E2,2.464261574431717,256.9504089355469,15.981271505355835,8.001775741577148,9,6
354,TrueTreat,20.93207463201773,0.0,0.0,-10.466037316008865,9,6
355,DA,8.429632054199903,186.599566801745,2.6877529621124268,2.0364052618089614,9,7
356,Dragonnet,0.23254827944880674,35.51930129565558,6.848315000534058,10.233489036560059,9,7
357,CEVAE,11.926321906729996,16.19754981994629,14.864525556564331,-1.4602845907211304,9,7
358,M3E2,0.720297379180252,548.0316162109375,16.06326198577881,9.745739936828613,9,7
359,TrueTreat,20.93207463201773,0.0,0.0,-10.466037316008865,9,7
360,DA,0.21752215660683483,13.782487583467827,2.6941335201263428,4.803522702567902,10,0
361,Dragonnet,0.07123507644493898,3.3136158611498643,6.0045225620269775,4.657235622406006,10,0
362,CEVAE,1.7514313616927417,2.17376971244812,14.789142847061157,6.337431907653809,10,0
363,M3E2,0.2108267703231128,41.227439880371094,15.95024037361145,4.79682731628418,10,0
364,TrueTreat,9.172001091922134,0.0,0.0,-4.586000545961067,10,0
365,DA,1.1730171340129214,17.7315815665569,2.9355905055999756,3.4129834119481455,10,1
366,Dragonnet,0.1176363072220532,5.584141963941671,11.324516773223877,4.468364238739014,10,1
367,CEVAE,4.428865329283074,2.0801305770874023,14.80064845085144,9.01486587524414,10,1
368,M3E2,0.760507448655769,48.64356231689453,15.957707166671753,3.825493097305298,10,1
369,TrueTreat,9.172001091922134,0.0,0.0,-4.586000545961067,10,1
370,DA,0.7009882390326676,24.701906099474456,2.6980130672454834,3.8850123069283993,10,2
371,Dragonnet,0.04875861023108641,3.759598737882339,11.698702096939087,4.5372419357299805,10,2
372,CEVAE,0.23652182434241453,2.7789559364318848,14.867567300796509,4.349478721618652,10,2
373,M3E2,0.4141899189774243,66.96334838867188,16.036280870437622,4.171810626983643,10,2
374,TrueTreat,9.172001091922134,0.0,0.0,-4.586000545961067,10,2
375,DA,0.44574450783703945,21.479016899259506,2.7193856239318848,4.140256038124027,10,3
376,Dragonnet,0.32592763091881594,5.475232862455731,5.800002336502075,4.911928176879883,10,3
377,CEVAE,8.399316684263542,2.4425065517425537,14.725817918777466,12.98531723022461,10,3
378,M3E2,0.19565592621009031,48.40570068359375,15.893907070159912,4.390344619750977,10,3
379,TrueTreat,9.172001091922134,0.0,0.0,-4.586000545961067,10,3
380,DA,0.2934900477026705,19.440163144675704,2.9404611587524414,4.879490593663737,10,4
381,Dragonnet,0.17967043731848875,4.120387326745024,10.79096531867981,4.406330108642578,10,4
382,CEVAE,1.4216865458663257,1.9325674772262573,14.866071939468384,6.007687091827393,10,4
383,M3E2,0.5191608509842602,42.797523498535156,16.005618810653687,4.066839694976807,10,4
384,TrueTreat,9.172001091922134,0.0,0.0,-4.586000545961067,10,4
385,DA,0.978364853212458,16.58154375912545,2.712934732437134,3.607635692748609,10,5
386,Dragonnet,0.32143057967980226,3.8846100034338926,9.558629751205444,4.907431125640869,10,5
387,CEVAE,0.5963219561751636,1.6522198915481567,14.912156105041504,5.1823225021362305,10,5
388,M3E2,0.07558928344885985,50.08311462402344,15.987380743026733,4.510411262512207,10,5
389,TrueTreat,9.172001091922134,0.0,0.0,-4.586000545961067,10,5
390,DA,0.20535524458665666,15.089710786222652,2.696150541305542,4.7913557905477235,10,6
391,Dragonnet,0.22558249618370851,3.5828334467417697,11.553479194641113,4.811583042144775,10,6
392,CEVAE,1.025573627012566,1.729456901550293,14.723217010498047,5.611574172973633,10,6
393,M3E2,0.2963939747635571,45.19209289550781,16.024595499038696,4.28960657119751,10,6
394,TrueTreat,9.172001091922134,0.0,0.0,-4.586000545961067,10,6
395,DA,0.9807832313848732,22.522125455600566,2.9902899265289307,3.6052173145761937,10,7
396,Dragonnet,0.18243636276085695,5.010708952069872,6.837714672088623,4.768436908721924,10,7
397,CEVAE,0.940166846769646,2.3017075061798096,14.90483832359314,5.526167392730713,10,7
398,M3E2,0.04545344497521242,70.55555725097656,16.159071683883667,4.631453990936279,10,7
399,TrueTreat,9.172001091922134,0.0,0.0,-4.586000545961067,10,7
