,Method,MAE,F1_Test,Time(s),T0,seed_data,seed_models
319,TrueTreat,0.0,0.0,0.0,-0.0002771386780527433,9,3
320,DA,0.012763754091552507,0.42008078476630123,25.88098978996277,0.012486615413499763,9,4
321,Dragonnet,0.09508047196052345,0.4936644703497213,16.099586248397827,0.0948033332824707,9,4
322,CEVAE,0.0027068989447566667,0.5108750632271117,36.89110803604126,-0.00298403762280941,9,4
323,M3E2,0.00421938310407726,0.0,37.15429902076721,-0.004496521782130003,9,4
324,TrueTreat,0.0,0.0,0.0,-0.0002771386780527433,9,4
325,DA,0.02599501416641957,0.5135002454590083,25.433478593826294,0.025717875488366827,9,5
326,Dragonnet,0.034904285696962196,0.49363867684478374,16.288007020950317,0.034627147018909454,9,5
327,CEVAE,0.01961469893374173,0.4762876083630801,37.221519231796265,-0.019891837611794472,9,5
328,M3E2,0.003226725980335196,0.17398648648648649,37.64163517951965,0.0029495873022824526,9,5
329,TrueTreat,0.0,0.0,0.0,-0.0002771386780527433,9,5
330,DA,0.019036016890161007,0.2910662824207493,25.74511480331421,0.018758878212108265,9,6
331,Dragonnet,0.004489948610148112,0.5158002038735984,16.07807183265686,-0.004767087288200855,9,6
332,CEVAE,0.0049760415122595625,0.5222222222222223,37.065186977386475,0.0046989028342068195,9,6
333,M3E2,0.053210009457847755,0.0,36.99959468841553,-0.0534871481359005,9,6
334,TrueTreat,0.0,0.0,0.0,-0.0002771386780527433,9,6
335,DA,0.028766069984301704,0.6030744974379187,25.58366370201111,0.028488931306248962,9,7
336,Dragonnet,0.03448325711272033,0.49737670514165794,16.07701301574707,0.03420611843466759,9,7
337,CEVAE,0.014556385213813463,0.4966442953020134,36.716593742370605,-0.014833523891866207,9,7
338,M3E2,0.20618157776973517,0.6461538461538462,37.131396770477295,0.20590443909168243,9,7
339,TrueTreat,0.0,0.0,0.0,-0.0002771386780527433,9,7
340,DA,0.02250414614890617,0.36607142857142855,25.861835718154907,0.02222700747085343,9,8
341,Dragonnet,0.05136529299400123,0.5092177379172895,17.842304229736328,0.051088154315948486,9,8
342,CEVAE,0.017322534126856644,0.5162907268170426,37.571380615234375,0.0170453954488039,9,8
343,M3E2,0.006233542794665973,0.0,37.86116623878479,-0.006510681472718716,9,8
344,TrueTreat,0.0,0.0,0.0,-0.0002771386780527433,9,8
345,DA,0.004821271254784827,0.5551020408163265,25.953486442565918,-0.00509840993283757,9,9
346,Dragonnet,0.03232422900416581,0.5168650793650793,27.754979610443115,-0.03260136768221855,9,9
347,CEVAE,0.01845253502049176,0.5020491803278688,37.227587938308716,-0.018729673698544502,9,9
348,M3E2,0.013338292380490622,0.19966722129783696,37.888322830200195,0.013061153702437878,9,9
349,TrueTreat,0.0,0.0,0.0,-0.0002771386780527433,9,9
350,DA,0.016192361399359433,0.19617224880382775,25.43228030204773,0.01591522272130669,9,10
351,Dragonnet,0.02390532697520526,0.5150127226463104,15.707832336425781,0.02362818829715252,9,10
352,CEVAE,0.005128749748996179,0.5188536953242835,37.436723709106445,-0.005405888427048922,9,10
353,M3E2,0.03972633239843575,0.0,37.82249879837036,-0.040003471076488495,9,10
354,TrueTreat,0.0,0.0,0.0,-0.0002771386780527433,9,10
355,DA,0.042979154870125304,0.4721627408993576,26.263203144073486,0.04270201619207256,9,11
356,Dragonnet,0.07543861809156212,0.4930555555555556,16.586501359939575,0.07516147941350937,9,11
357,CEVAE,0.009271979900381247,0.49370277078085645,37.768633127212524,-0.00954911857843399,9,11
358,M3E2,0.05490625220320495,0.16099585062240662,37.88889789581299,0.054629113525152206,9,11
359,TrueTreat,0.0,0.0,0.0,-0.0002771386780527433,9,11
360,DA,0.009222088824117793,0.40738534842167956,26.004155158996582,0.008944950146065049,9,12
361,Dragonnet,0.03193398994424073,0.4959183673469387,16.045954704284668,-0.03221112862229347,9,12
362,CEVAE,0.030520897927066963,0.5012658227848101,37.795899391174316,-0.030798036605119705,9,12
363,M3E2,0.02318607513823239,0.6325785244704164,37.79961919784546,-0.023463213816285133,9,12
364,TrueTreat,0.0,0.0,0.0,-0.0002771386780527433,9,12
365,DA,0.042468369958417004,0.37296620775969963,26.09008288383484,0.04219123128036426,9,13
366,Dragonnet,0.0051932741052719755,0.5171370967741936,17.64071798324585,-0.0054704127833247185,9,13
367,CEVAE,0.0002867364537219504,0.5197969543147208,38.055845975875854,-0.0005638751317746937,9,13
368,M3E2,0.03477678763649734,0.17275747508305644,37.69223356246948,0.034499648958444595,9,13
369,TrueTreat,0.0,0.0,0.0,-0.0002771386780527433,9,13
370,DA,0.04261975386863374,0.4689203925845148,25.840359210968018,0.042342615190580996,9,14
371,Dragonnet,0.044386270818927605,0.5180069067587567,16.01143217086792,0.04410913214087486,9,14
372,CEVAE,0.012550312457301935,0.48909183155758507,37.241406202316284,0.012273173779249191,9,14
373,M3E2,0.0656374240197924,0.15926236378876782,37.9493248462677,0.06536028534173965,9,14
374,TrueTreat,0.0,0.0,0.0,-0.0002771386780527433,9,14
375,DA,0.03335740408702476,0.560352422907489,25.883249521255493,0.03308026540897202,9,15
376,Dragonnet,0.05163913163326057,0.47808358817533125,16.754181623458862,0.051361992955207825,9,15
377,CEVAE,0.006942916093089898,0.49591836734693884,37.32936453819275,0.006665777415037155,9,15
378,M3E2,0.0077097123584958715,0.0,37.568851470947266,-0.007986851036548615,9,15
379,TrueTreat,0.0,0.0,0.0,-0.0002771386780527433,9,15
380,DA,0.03416081897836506,0.4102564102564103,26.176329374313354,-0.0344379576564178,9,16
381,Dragonnet,0.029117047218301613,0.497991967871486,16.578600645065308,0.02883990854024887,9,16
382,CEVAE,0.03078238909163205,0.5104008117706748,37.43746256828308,-0.03105952776968479,9,16
383,M3E2,0.12066280898668495,0.0,37.57502055168152,-0.1209399476647377,9,16
384,TrueTreat,0.0,0.0,0.0,-0.0002771386780527433,9,16
385,DA,0.006210549198947317,0.44664466446644663,25.878398656845093,0.005933410520894574,9,17
386,Dragonnet,0.02992530037679402,0.47034339229968786,16.646535396575928,-0.030202439054846764,9,17
387,CEVAE,0.02834233698465554,0.4930804715530497,36.8602569103241,-0.028619475662708282,9,17
388,M3E2,0.029931411715528648,0.6283833211411851,37.419849157333374,-0.03020855039358139,9,17
389,TrueTreat,0.0,0.0,0.0,-0.0002771386780527433,9,17
390,DA,0.0008165220441235945,0.3516896120150188,26.031524181365967,0.0005393833660708512,9,18
391,Dragonnet,0.07488267811916145,0.4817292846114256,16.29299545288086,0.0746055394411087,9,18
392,CEVAE,0.03671585452773301,0.5,38.12405204772949,-0.03699299320578575,9,18
393,M3E2,0.014293846311351934,0.0,38.33478808403015,-0.014570984989404678,9,18
394,TrueTreat,0.0,0.0,0.0,-0.0002771386780527433,9,18
395,DA,0.004338372279986577,0.45989304812834225,26.83175301551819,0.004061233601933834,9,19
396,Dragonnet,0.0010204922428105972,0.5062782521346058,16.58163046836853,0.0007433535647578537,9,19
397,CEVAE,0.02691406440951554,0.4924012158054711,38.35924196243286,-0.027191203087568283,9,19
398,M3E2,0.09698802920959267,0.18713450292397663,37.69162464141846,0.09671089053153992,9,19
399,TrueTreat,0.0,0.0,0.0,-0.0002771386780527433,9,19
